Format Version,1.23,Take Name,Take 2020-09-22 12.57.47 PM_001,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-22 01.04.13.444 PM,Total Frames in Take,6747,Total Exported Frames,6747,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2368,9.472000,,,,,,,,,,,,,,,
2369,9.476000,,,,,,,,,,,,,,,
2370,9.480000,,,,,,,,,,,,,,,
2371,9.484000,,,,,,,,,,,,,,,
2372,9.488000,,,,,,,,,,,,,,,
2373,9.492000,,,,,,,,,,,,,,,
2374,9.496000,,,,,,,,,,,,,,,
2375,9.500000,,,,,,,,,,,,,,,
2376,9.504000,,,,,,,,,,,,,,,
2377,9.508000,,,,,,,,,,,,,,,
2378,9.512000,,,,,,,,,,,,,,,
2379,9.516000,,,,,,,,,,,,,,,
2380,9.520000,,,,,,,,,,,,,,,
2381,9.524000,,,,,,,,,,,,,,,
2382,9.528000,,,,,,,,,,,,,,,
2383,9.532000,,,,,,,,,,,,,,,
2384,9.536000,,,,,,,,,,,,,,,
2385,9.540000,,,,,,,,,,,,,,,
2386,9.544000,,,,,,,,,,,,,,,
2387,9.548000,,,,,,,,,,,,,,,
2388,9.552000,,,,,,,,,,,,,,,
2389,9.556000,,,,,,,,,,,,,,,
2390,9.560000,,,,,,,,,,,,,,,
2391,9.564000,,,,,,,,,,,,,,,
2392,9.568000,,,,,,,,,,,,,,,
2393,9.572000,,,,,,,,,,,,,,,
2394,9.576000,,,,,,,,,,,,,,,
2395,9.580000,,,,,,,,,,,,,,,
2396,9.584000,,,,,,,,,,,,,,,
2397,9.588000,,,,,,,,,,,,,,,
2398,9.592000,,,,,,,,,,,,,,,
2399,9.596000,,,,,,,,,,,,,,,
2400,9.600000,,,,,,,,,,,,,,,
2401,9.604000,,,,,,,,,,,,,,,
2402,9.608000,,,,,,,,,,,,,,,
2403,9.612000,,,,,,,,,,,,,,,
2404,9.616000,,,,,,,,,,,,,,,
2405,9.620000,,,,,,,,,,,,,,,
2406,9.624000,,,,,,,,,,,,,,,
2407,9.628000,,,,,,,,,,,,,,,
2408,9.632000,,,,,,,,,,,,,,,
2409,9.636000,,,,,,,,,,,,,,,
2410,9.640000,,,,,,,,,,,,,,,
2411,9.644000,,,,,,,,,,,,,,,
2412,9.648000,,,,,,,,,,,,,,,
2413,9.652000,,,,,,,,,,,,,,,
2414,9.656000,,,,,,,,,,,,,,,
2415,9.660000,,,,,,,,,,,,,,,
2416,9.664000,,,,,,,,,,,,,,,
2417,9.668000,,,,,,,,,,,,,,,
2418,9.672000,,,,,,,,,,,,,,,
2419,9.676000,,,,,,,,,,,,,,,
2420,9.680000,,,,,,,,,,,,,,,
2421,9.684000,,,,,,,,,,,,,,,
2422,9.688000,,,,,,,,,,,,,,,
2423,9.692000,,,,,,,,,,,,,,,
2424,9.696000,,,,,,,,,,,,,,,
2425,9.700000,,,,,,,,,,,,,,,
2426,9.704000,,,,,,,,,,,,,,,
2427,9.708000,,,,,,,,,,,,,,,
2428,9.712000,,,,,,,,,,,,,,,
2429,9.716000,,,,,,,,,,,,,,,
2430,9.720000,,,,,,,,,,,,,,,
2431,9.724000,,,,,,,,,,,,,,,
2432,9.728000,,,,,,,,,,,,,,,
2433,9.732000,,,,,,,,,,,,,,,
2434,9.736000,,,,,,,,,,,,,,,
2435,9.740000,,,,,,,,,,,,,,,
2436,9.744000,,,,,,,,,,,,,,,
2437,9.748000,,,,,,,,,,,,,,,
2438,9.752000,,,,,,,,,,,,,,,
2439,9.756000,,,,,,,,,,,,,,,
2440,9.760000,,,,,,,,,,,,,,,
2441,9.764000,,,,,,,,,,,,,,,
2442,9.768000,,,,,,,,,,,,,,,
2443,9.772000,,,,,,,,,,,,,,,
2444,9.776000,,,,,,,,,,,,,,,
2445,9.780000,,,,,,,,,,,,,,,
2446,9.784000,,,,,,,,,,,,,,,
2447,9.788000,,,,,,,,,,,,,,,
2448,9.792000,,,,,,,,,,,,,,,
2449,9.796000,,,,,,,,,,,,,,,
2450,9.800000,,,,,,,,,,,,,,,
2451,9.804000,,,,,,,,,,,,,,,
2452,9.808000,,,,,,,,,,,,,,,
2453,9.812000,,,,,,,,,,,,,,,
2454,9.816000,,,,,,,,,,,,,,,
2455,9.820000,,,,,,,,,,,,,,,
2456,9.824000,,,,,,,,,,,,,,,
2457,9.828000,,,,,,,,,,,,,,,
2458,9.832000,,,,,,,,,,,,,,,
2459,9.836000,,,,,,,,,,,,,,,
2460,9.840000,,,,,,,,,,,,,,,
2461,9.844000,,,,,,,,,,,,,,,
2462,9.848000,,,,,,,,,,,,,,,
2463,9.852000,,,,,,,,,,,,,,,
2464,9.856000,,,,,,,,,,,,,,,
2465,9.860000,,,,,,,,,,,,,,,
2466,9.864000,,,,,,,,,,,,,,,
2467,9.868000,,,,,,,,,,,,,,,
2468,9.872000,,,,,,,,,,,,,,,
2469,9.876000,,,,,,,,,,,,,,,
2470,9.880000,,,,,,,,,,,,,,,
2471,9.884000,,,,,,,,,,,,,,,
2472,9.888000,,,,,,,,,,,,,,,
2473,9.892000,,,,,,,,,,,,,,,
2474,9.896000,,,,,,,,,,,,,,,
2475,9.900000,,,,,,,,,,,,,,,
2476,9.904000,,,,,,,,,,,,,,,
2477,9.908000,,,,,,,,,,,,,,,
2478,9.912000,,,,,,,,,,,,,,,
2479,9.916000,,,,,,,,,,,,,,,
2480,9.920000,,,,,,,,,,,,,,,
2481,9.924000,,,,,,,,,,,,,,,
2482,9.928000,,,,,,,,,,,,,,,
2483,9.932000,,,,,,,,,,,,,,,
2484,9.936000,,,,,,,,,,,,,,,
2485,9.940000,,,,,,,,,,,,,,,
2486,9.944000,,,,,,,,,,,,,,,
2487,9.948000,,,,,,,,,,,,,,,
2488,9.952000,,,,,,,,,,,,,,,
2489,9.956000,,,,,,,,,,,,,,,
2490,9.960000,,,,,,,,,,,,,,,
2491,9.964000,,,,,,,,,,,,,,,
2492,9.968000,,,,,,,,,,,,,,,
2493,9.972000,,,,,,,,,,,,,,,
2494,9.976000,,,,,,,,,,,,,,,
2495,9.980000,,,,,,,,,,,,,,,
2496,9.984000,,,,,,,,,,,,,,,
2497,9.988000,,,,,,,,,,,,,,,
2498,9.992000,,,,,,,,,,,,,,,
2499,9.996000,,,,,,,,,,,,,,,
2500,10.000000,,,,,,,,,,,,,,,
2501,10.004000,,,,,,,,,,,,,,,
2502,10.008000,,,,,,,,,,,,,,,
2503,10.012000,,,,,,,,,,,,,,,
2504,10.016000,,,,,,,,,,,,,,,
2505,10.020000,,,,,,,,,,,,,,,
2506,10.024000,,,,,,,,,,,,,,,
2507,10.028000,,,,,,,,,,,,,,,
2508,10.032000,,,,,,,,,,,,,,,
2509,10.036000,,,,,,,,,,,,,,,
2510,10.040000,,,,,,,,,,,,,,,
2511,10.044000,,,,,,,,,,,,,,,
2512,10.048000,,,,,,,,,,,,,,,
2513,10.052000,,,,,,,,,,,,,,,
2514,10.056000,,,,,,,,,,,,,,,
2515,10.060000,,,,,,,,,,,,,,,
2516,10.064000,,,,,,,,,,,,,,,
2517,10.068000,,,,,,,,,,,,,,,
2518,10.072000,,,,,,,,,,,,,,,
2519,10.076000,,,,,,,,,,,,,,,
2520,10.080000,,,,,,,,,,,,,,,
2521,10.084000,,,,,,,,,,,,,,,
2522,10.088000,,,,,,,,,,,,,,,
2523,10.092000,,,,,,,,,,,,,,,
2524,10.096000,,,,,,,,,,,,,,,
2525,10.100000,,,,,,,,,,,,,,,
2526,10.104000,,,,,,,,,,,,,,,
2527,10.108000,,,,,,,,,,,,,,,
2528,10.112000,,,,,,,,,,,,,,,
2529,10.116000,,,,,,,,,,,,,,,
2530,10.120000,,,,,,,,,,,,,,,
2531,10.124000,,,,,,,,,,,,,,,
2532,10.128000,,,,,,,,,,,,,,,
2533,10.132000,,,,,,,,,,,,,,,
2534,10.136000,,,,,,,,,,,,,,,
2535,10.140000,,,,,,,,,,,,,,,
2536,10.144000,,,,,,,,,,,,,,,
2537,10.148000,,,,,,,,,,,,,,,
2538,10.152000,,,,,,,,,,,,,,,
2539,10.156000,,,,,,,,,,,,,,,
2540,10.160000,,,,,,,,,,,,,,,
2541,10.164000,,,,,,,,,,,,,,,
2542,10.168000,,,,,,,,,,,,,,,
2543,10.172000,,,,,,,,,,,,,,,
2544,10.176000,,,,,,,,,,,,,,,
2545,10.180000,,,,,,,,,,,,,,,
2546,10.184000,,,,,,,,,,,,,,,
2547,10.188000,,,,,,,,,,,,,,,
2548,10.192000,,,,,,,,,,,,,,,
2549,10.196000,,,,,,,,,,,,,,,
2550,10.200000,,,,,,,,,,,,,,,
2551,10.204000,,,,,,,,,,,,,,,
2552,10.208000,,,,,,,,,,,,,,,
2553,10.212000,,,,,,,,,,,,,,,
2554,10.216000,,,,,,,,,,,,,,,
2555,10.220000,,,,,,,,,,,,,,,
2556,10.224000,,,,,,,,,,,,,,,
2557,10.228000,,,,,,,,,,,,,,,
2558,10.232000,,,,,,,,,,,,,,,
2559,10.236000,,,,,,,,,,,,,,,
2560,10.240000,,,,,,,,,,,,,,,
2561,10.244000,,,,,,,,,,,,,,,
2562,10.248000,,,,,,,,,,,,,,,
2563,10.252000,,,,,,,,,,,,,,,
2564,10.256000,,,,,,,,,,,,,,,
2565,10.260000,,,,,,,,,,,,,,,
2566,10.264000,,,,,,,,,,,,,,,
2567,10.268000,,,,,,,,,,,,,,,
2568,10.272000,,,,,,,,,,,,,,,
2569,10.276000,,,,,,,,,,,,,,,
2570,10.280000,,,,,,,,,,,,,,,
2571,10.284000,,,,,,,,,,,,,,,
2572,10.288000,,,,,,,,,,,,,,,
2573,10.292000,,,,,,,,,,,,,,,
2574,10.296000,,,,,,,,,,,,,,,
2575,10.300000,,,,,,,,,,,,,,,
2576,10.304000,,,,,,,,,,,,,,,
2577,10.308000,,,,,,,,,,,,,,,
2578,10.312000,,,,,,,,,,,,,,,
2579,10.316000,,,,,,,,,,,,,,,
2580,10.320000,,,,,,,,,,,,,,,
2581,10.324000,,,,,,,,,,,,,,,
2582,10.328000,,,,,,,,,,,,,,,
2583,10.332000,,,,,,,,,,,,,,,
2584,10.336000,,,,,,,,,,,,,,,
2585,10.340000,,,,,,,,,,,,,,,
2586,10.344000,,,,,,,,,,,,,,,
2587,10.348000,,,,,,,,,,,,,,,
2588,10.352000,,,,,,,,,,,,,,,
2589,10.356000,,,,,,,,,,,,,,,
2590,10.360000,,,,,,,,,,,,,,,
2591,10.364000,,,,,,,,,,,,,,,
2592,10.368000,,,,,,,,,,,,,,,
2593,10.372000,,,,,,,,,,,,,,,
2594,10.376000,,,,,,,,,,,,,,,
2595,10.380000,,,,,,,,,,,,,,,
2596,10.384000,,,,,,,,,,,,,,,
2597,10.388000,,,,,,,,,,,,,,,
2598,10.392000,,,,,,,,,,,,,,,
2599,10.396000,,,,,,,,,,,,,,,
2600,10.400000,,,,,,,,,,,,,,,
2601,10.404000,,,,,,,,,,,,,,,
2602,10.408000,,,,,,,,,,,,,,,
2603,10.412000,,,,,,,,,,,,,,,
2604,10.416000,,,,,,,,,,,,,,,
2605,10.420000,,,,,,,,,,,,,,,
2606,10.424000,,,,,,,,,,,,,,,
2607,10.428000,,,,,,,,,,,,,,,
2608,10.432000,,,,,,,,,,,,,,,
2609,10.436000,,,,,,,,,,,,,,,
2610,10.440000,,,,,,,,,,,,,,,
2611,10.444000,,,,,,,,,,,,,,,
2612,10.448000,,,,,,,,,,,,,,,
2613,10.452000,,,,,,,,,,,,,,,
2614,10.456000,,,,,,,,,,,,,,,
2615,10.460000,,,,,,,,,,,,,,,
2616,10.464000,,,,,,,,,,,,,,,
2617,10.468000,,,,,,,,,,,,,,,
2618,10.472000,,,,,,,,,,,,,,,
2619,10.476000,,,,,,,,,,,,,,,
2620,10.480000,,,,,,,,,,,,,,,
2621,10.484000,,,,,,,,,,,,,,,
2622,10.488000,,,,,,,,,,,,,,,
2623,10.492000,,,,,,,,,,,,,,,
2624,10.496000,,,,,,,,,,,,,,,
2625,10.500000,,,,,,,,,,,,,,,
2626,10.504000,,,,,,,,,,,,,,,
2627,10.508000,,,,,,,,,,,,,,,
2628,10.512000,,,,,,,,,,,,,,,
2629,10.516000,,,,,,,,,,,,,,,
2630,10.520000,,,,,,,,,,,,,,,
2631,10.524000,,,,,,,,,,,,,,,
2632,10.528000,,,,,,,,,,,,,,,
2633,10.532000,,,,,,,,,,,,,,,
2634,10.536000,,,,,,,,,,,,,,,
2635,10.540000,,,,,,,,,,,,,,,
2636,10.544000,,,,,,,,,,,,,,,
2637,10.548000,,,,,,,,,,,,,,,
2638,10.552000,,,,,,,,,,,,,,,
2639,10.556000,,,,,,,,,,,,,,,
2640,10.560000,,,,,,,,,,,,,,,
2641,10.564000,,,,,,,,,,,,,,,
2642,10.568000,,,,,,,,,,,,,,,
2643,10.572000,,,,,,,,,,,,,,,
2644,10.576000,,,,,,,,,,,,,,,
2645,10.580000,,,,,,,,,,,,,,,
2646,10.584000,,,,,,,,,,,,,,,
2647,10.588000,,,,,,,,,,,,,,,
2648,10.592000,,,,,,,,,,,,,,,
2649,10.596000,,,,,,,,,,,,,,,
2650,10.600000,,,,,,,,,,,,,,,
2651,10.604000,,,,,,,,,,,,,,,
2652,10.608000,,,,,,,,,,,,,,,
2653,10.612000,,,,,,,,,,,,,,,
2654,10.616000,,,,,,,,,,,,,,,
2655,10.620000,,,,,,,,,,,,,,,
2656,10.624000,,,,,,,,,,,,,,,
2657,10.628000,,,,,,,,,,,,,,,
2658,10.632000,,,,,,,,,,,,,,,
2659,10.636000,,,,,,,,,,,,,,,
2660,10.640000,,,,,,,,,,,,,,,
2661,10.644000,,,,,,,,,,,,,,,
2662,10.648000,,,,,,,,,,,,,,,
2663,10.652000,,,,,,,,,,,,,,,
2664,10.656000,,,,,,,,,,,,,,,
2665,10.660000,,,,,,,,,,,,,,,
2666,10.664000,,,,,,,,,,,,,,,
2667,10.668000,,,,,,,,,,,,,,,
2668,10.672000,,,,,,,,,,,,,,,
2669,10.676000,,,,,,,,,,,,,,,
2670,10.680000,,,,,,,,,,,,,,,
2671,10.684000,,,,,,,,,,,,,,,
2672,10.688000,,,,,,,,,,,,,,,
2673,10.692000,,,,,,,,,,,,,,,
2674,10.696000,,,,,,,,,,,,,,,
2675,10.700000,,,,,,,,,,,,,,,
2676,10.704000,,,,,,,,,,,,,,,
2677,10.708000,,,,,,,,,,,,,,,
2678,10.712000,,,,,,,,,,,,,,,
2679,10.716000,,,,,,,,,,,,,,,
2680,10.720000,,,,,,,,,,,,,,,
2681,10.724000,,,,,,,,,,,,,,,
2682,10.728000,,,,,,,,,,,,,,,
2683,10.732000,,,,,,,,,,,,,,,
2684,10.736000,,,,,,,,,,,,,,,
2685,10.740000,,,,,,,,,,,,,,,
2686,10.744000,,,,,,,,,,,,,,,
2687,10.748000,,,,,,,,,,,,,,,
2688,10.752000,,,,,,,,,,,,,,,
2689,10.756000,,,,,,,,,,,,,,,
2690,10.760000,,,,,,,,,,,,,,,
2691,10.764000,,,,,,,,,,,,,,,
2692,10.768000,,,,,,,,,,,,,,,
2693,10.772000,,,,,,,,,,,,,,,
2694,10.776000,,,,,,,,,,,,,,,
2695,10.780000,,,,,,,,,,,,,,,
2696,10.784000,,,,,,,,,,,,,,,
2697,10.788000,,,,,,,,,,,,,,,
2698,10.792000,,,,,,,,,,,,,,,
2699,10.796000,,,,,,,,,,,,,,,
2700,10.800000,,,,,,,,,,,,,,,
2701,10.804000,,,,,,,,,,,,,,,
2702,10.808000,,,,,,,,,,,,,,,
2703,10.812000,,,,,,,,,,,,,,,
2704,10.816000,,,,,,,,,,,,,,,
2705,10.820000,,,,,,,,,,,,,,,
2706,10.824000,,,,,,,,,,,,,,,
2707,10.828000,,,,,,,,,,,,,,,
2708,10.832000,,,,,,,,,,,,,,,
2709,10.836000,,,,,,,,,,,,,,,
2710,10.840000,,,,,,,,,,,,,,,
2711,10.844000,,,,,,,,,,,,,,,
2712,10.848000,,,,,,,,,,,,,,,
2713,10.852000,,,,,,,,,,,,,,,
2714,10.856000,,,,,,,,,,,,,,,
2715,10.860000,,,,,,,,,,,,,,,
2716,10.864000,,,,,,,,,,,,,,,
2717,10.868000,,,,,,,,,,,,,,,
2718,10.872000,,,,,,,,,,,,,,,
2719,10.876000,,,,,,,,,,,,,,,
2720,10.880000,,,,,,,,,,,,,,,
2721,10.884000,,,,,,,,,,,,,,,
2722,10.888000,,,,,,,,,,,,,,,
2723,10.892000,,,,,,,,,,,,,,,
2724,10.896000,,,,,,,,,,,,,,,
2725,10.900000,,,,,,,,,,,,,,,
2726,10.904000,,,,,,,,,,,,,,,
2727,10.908000,,,,,,,,,,,,,,,
2728,10.912000,,,,,,,,,,,,,,,
2729,10.916000,,,,,,,,,,,,,,,
2730,10.920000,,,,,,,,,,,,,,,
2731,10.924000,,,,,,,,,,,,,,,
2732,10.928000,,,,,,,,,,,,,,,
2733,10.932000,,,,,,,,,,,,,,,
2734,10.936000,,,,,,,,,,,,,,,
2735,10.940000,,,,,,,,,,,,,,,
2736,10.944000,,,,,,,,,,,,,,,
2737,10.948000,,,,,,,,,,,,,,,
2738,10.952000,,,,,,,,,,,,,,,
2739,10.956000,,,,,,,,,,,,,,,
2740,10.960000,,,,,,,,,,,,,,,
2741,10.964000,,,,,,,,,,,,,,,
2742,10.968000,,,,,,,,,,,,,,,
2743,10.972000,,,,,,,,,,,,,,,
2744,10.976000,,,,,,,,,,,,,,,
2745,10.980000,,,,,,,,,,,,,,,
2746,10.984000,,,,,,,,,,,,,,,
2747,10.988000,,,,,,,,,,,,,,,
2748,10.992000,,,,,,,,,,,,,,,
2749,10.996000,,,,,,,,,,,,,,,
2750,11.000000,,,,,,,,,,,,,,,
2751,11.004000,,,,,,,,,,,,,,,
2752,11.008000,,,,,,,,,,,,,,,
2753,11.012000,,,,,,,,,,,,,,,
2754,11.016000,,,,,,,,,,,,,,,
2755,11.020000,,,,,,,,,,,,,,,
2756,11.024000,,,,,,,,,,,,,,,
2757,11.028000,,,,,,,,,,,,,,,
2758,11.032000,,,,,,,,,,,,,,,
2759,11.036000,,,,,,,,,,,,,,,
2760,11.040000,,,,,,,,,,,,,,,
2761,11.044000,,,,,,,,,,,,,,,
2762,11.048000,,,,,,,,,,,,,,,
2763,11.052000,,,,,,,,,,,,,,,
2764,11.056000,,,,,,,,,,,,,,,
2765,11.060000,,,,,,,,,,,,,,,
2766,11.064000,,,,,,,,,,,,,,,
2767,11.068000,,,,,,,,,,,,,,,
2768,11.072000,,,,,,,,,,,,,,,
2769,11.076000,,,,,,,,,,,,,,,
2770,11.080000,,,,,,,,,,,,,,,
2771,11.084000,,,,,,,,,,,,,,,
2772,11.088000,,,,,,,,,,,,,,,
2773,11.092000,,,,,,,,,,,,,,,
2774,11.096000,,,,,,,,,,,,,,,
2775,11.100000,,,,,,,,,,,,,,,
2776,11.104000,,,,,,,,,,,,,,,
2777,11.108000,,,,,,,,,,,,,,,
2778,11.112000,,,,,,,,,,,,,,,
2779,11.116000,,,,,,,,,,,,,,,
2780,11.120000,,,,,,,,,,,,,,,
2781,11.124000,,,,,,,,,,,,,,,
2782,11.128000,,,,,,,,,,,,,,,
2783,11.132000,,,,,,,,,,,,,,,
2784,11.136000,,,,,,,,,,,,,,,
2785,11.140000,,,,,,,,,,,,,,,
2786,11.144000,,,,,,,,,,,,,,,
2787,11.148000,,,,,,,,,,,,,,,
2788,11.152000,,,,,,,,,,,,,,,
2789,11.156000,,,,,,,,,,,,,,,
2790,11.160000,,,,,,,,,,,,,,,
2791,11.164000,,,,,,,,,,,,,,,
2792,11.168000,,,,,,,,,,,,,,,
2793,11.172000,,,,,,,,,,,,,,,
2794,11.176000,,,,,,,,,,,,,,,
2795,11.180000,,,,,,,,,,,,,,,
2796,11.184000,,,,,,,,,,,,,,,
2797,11.188000,,,,,,,,,,,,,,,
2798,11.192000,,,,,,,,,,,,,,,
2799,11.196000,,,,,,,,,,,,,,,
2800,11.200000,,,,,,,,,,,,,,,
2801,11.204000,,,,,,,,,,,,,,,
2802,11.208000,,,,,,,,,,,,,,,
2803,11.212000,,,,,,,,,,,,,,,
2804,11.216000,,,,,,,,,,,,,,,
2805,11.220000,,,,,,,,,,,,,,,
2806,11.224000,,,,,,,,,,,,,,,
2807,11.228000,,,,,,,,,,,,,,,
2808,11.232000,,,,,,,,,,,,,,,
2809,11.236000,,,,,,,,,,,,,,,
2810,11.240000,,,,,,,,,,,,,,,
2811,11.244000,,,,,,,,,,,,,,,
2812,11.248000,,,,,,,,,,,,,,,
2813,11.252000,,,,,,,,,,,,,,,
2814,11.256000,,,,,,,,,,,,,,,
2815,11.260000,,,,,,,,,,,,,,,
2816,11.264000,,,,,,,,,,,,,,,
2817,11.268000,,,,,,,,,,,,,,,
2818,11.272000,,,,,,,,,,,,,,,
2819,11.276000,,,,,,,,,,,,,,,
2820,11.280000,,,,,,,,,,,,,,,
2821,11.284000,,,,,,,,,,,,,,,
2822,11.288000,,,,,,,,,,,,,,,
2823,11.292000,,,,,,,,,,,,,,,
2824,11.296000,,,,,,,,,,,,,,,
2825,11.300000,,,,,,,,,,,,,,,
2826,11.304000,,,,,,,,,,,,,,,
2827,11.308000,,,,,,,,,,,,,,,
2828,11.312000,,,,,,,,,,,,,,,
2829,11.316000,,,,,,,,,,,,,,,
2830,11.320000,,,,,,,,,,,,,,,
2831,11.324000,,,,,,,,,,,,,,,
2832,11.328000,,,,,,,,,,,,,,,
2833,11.332000,,,,,,,,,,,,,,,
2834,11.336000,,,,,,,,,,,,,,,
2835,11.340000,,,,,,,,,,,,,,,
2836,11.344000,,,,,,,,,,,,,,,
2837,11.348000,,,,,,,,,,,,,,,
2838,11.352000,,,,,,,,,,,,,,,
2839,11.356000,,,,,,,,,,,,,,,
2840,11.360000,,,,,,,,,,,,,,,
2841,11.364000,,,,,,,,,,,,,,,
2842,11.368000,,,,,,,,,,,,,,,
2843,11.372000,,,,,,,,,,,,,,,
2844,11.376000,,,,,,,,,,,,,,,
2845,11.380000,,,,,,,,,,,,,,,
2846,11.384000,,,,,,,,,,,,,,,
2847,11.388000,,,,,,,,,,,,,,,
2848,11.392000,,,,,,,,,,,,,,,
2849,11.396000,,,,,,,,,,,,,,,
2850,11.400000,,,,2.818019,2.074769,1.029305,,,,,,,,,
2851,11.404000,,,,2.805299,2.063760,1.044339,,,,,,,,,
2852,11.408000,,,,2.792371,2.053020,1.058882,,,,,,,,,
2853,11.412000,,,,,,,,,,,,,,,
2854,11.416000,,,,2.766813,2.031293,1.089442,,,,,,,,,
2855,11.420000,,,,2.754846,2.020566,1.104032,,,,,,,,,
2856,11.424000,,,,2.742677,2.009610,1.118324,,,,,,,,,
2857,11.428000,,,,2.730374,1.998729,1.132735,,,,,,,,,
2858,11.432000,,,,2.717804,1.987975,1.147318,,,,,,,,,
2859,11.436000,,,,2.704369,1.976627,1.161922,,,,,,,,,
2860,11.440000,,,,2.691495,1.965596,1.175859,,,,,,,,,
2861,11.444000,,,,2.678446,1.954524,1.189540,,,,,,,,,
2862,11.448000,,,,2.665551,1.943606,1.202802,,,,,,,,,
2863,11.452000,,,,2.653390,1.932570,1.216080,,,,,,,,,
2864,11.456000,,,,2.641079,1.921751,1.229164,,,,,,,,,
2865,11.460000,,,,2.628209,1.911147,1.241924,,,,,,,,,
2866,11.464000,,,,2.616469,1.900140,1.254810,,,,,,,,,
2867,11.468000,,,,2.604495,1.889321,1.267829,,,,,,,,,
2868,11.472000,,,,2.592184,1.878404,1.280783,,,,,,,,,
2869,11.476000,,,,2.579950,1.867593,1.293461,,,,,,,,,
2870,11.480000,,,,2.567451,1.856848,1.305577,,,,,,,,,
2871,11.484000,,,,2.554803,1.845871,1.317495,,,,,,,,,
2872,11.488000,,,,2.542115,1.835155,1.329304,,,,,,,,,
2873,11.492000,,,,2.528948,1.824569,1.341485,,,,,,,,,
2874,11.496000,,,,2.517306,1.813447,1.353215,,,,,,,,,
2875,11.500000,,,,2.504989,1.802530,1.364571,,,,,,,,,
2876,11.504000,,,,2.492707,1.791883,1.376030,,,,,,,,,
2877,11.508000,,,,2.480340,1.780826,1.386843,,,,,,,,,
2878,11.512000,,,,2.467674,1.770087,1.398211,,,,,,,,,
2879,11.516000,,,,2.454672,1.759177,1.408986,,,,,,,,,
2880,11.520000,,,,2.442097,1.748254,1.419627,,,,,,,,,
2881,11.524000,,,,2.429450,1.737432,1.429806,,,,,,,,,
2882,11.528000,,,,2.416961,1.726690,1.439765,,,,,,,,,
2883,11.532000,,,,2.404669,1.715923,1.449641,,,,,,,,,
2884,11.536000,,,,2.392338,1.705398,1.459246,,,,,,,,,
2885,11.540000,,,,2.380192,1.694751,1.468813,,,,,,,,,
2886,11.544000,,,,2.368271,1.684060,1.478558,,,,,,,,,
2887,11.548000,,,,2.356253,1.673388,1.488201,,,,,,,,,
2888,11.552000,,,,2.344331,1.662357,1.497831,,,,,,,,,
2889,11.556000,,,,2.331916,1.651836,1.506952,,,,,,,,,
2890,11.560000,,,,2.319470,1.641192,1.515728,,,,,,,,,
2891,11.564000,,,,2.307084,1.630636,1.524340,,,,,,,,,
2892,11.568000,,,,2.294878,1.620045,1.532820,,,,,,,,,
2893,11.572000,,,,2.282265,1.609584,1.541699,,,,,,,,,
2894,11.576000,,,,2.270576,1.598685,1.550049,,,,,,,,,
2895,11.580000,,,,2.258245,1.587872,1.558266,,,,,,,,,
2896,11.584000,,,,2.245849,1.577210,1.566092,,,,,,,,,
2897,11.588000,,,,2.233276,1.566483,1.573886,,,,,,,,,
2898,11.592000,,,,2.221026,1.555923,1.581809,,,,,,,,,
2899,11.596000,,,,2.208360,1.545152,1.589436,,,,,,,,,
2900,11.600000,,,,2.195858,1.534395,1.596432,,,,,,,,,
2901,11.604000,,,,2.183549,1.523928,1.603375,,,,,,,,,
2902,11.608000,,,,2.171244,1.513371,1.610084,,,,,,,,,
2903,11.612000,,,,2.159458,1.502687,1.616703,,,,,,,,,
2904,11.616000,,,,2.147187,1.492201,1.623196,,,,,,,,,
2905,11.620000,,,,2.135228,1.481586,1.629642,,,,,,,,,
2906,11.624000,,,,2.122954,1.471216,1.635915,,,,,,,,,
2907,11.628000,,,,2.111285,1.460307,1.642400,,,,,,,,,
2908,11.632000,,,,2.099122,1.449760,1.648470,,,,,,,,,
2909,11.636000,,,,2.086852,1.439156,1.654299,,,,,,,,,
2910,11.640000,,,,2.074668,1.428809,1.659774,,,,,,,,,
2911,11.644000,,,,2.062663,1.418606,1.665164,,,,,,,,,
2912,11.648000,,,,2.050384,1.407885,1.670603,,,,,,,,,
2913,11.652000,,,,2.038268,1.397243,1.676037,,,,,,,,,
2914,11.656000,,,,2.026608,1.386935,1.681218,,,,,,,,,
2915,11.660000,,,,2.013972,1.376212,1.685740,,,,,,,,,
2916,11.664000,,,,2.001824,1.365731,1.690518,,,,,,,,,
2917,11.668000,,,,1.989670,1.355277,1.695093,,,,,,,,,
2918,11.672000,,,,1.977613,1.344776,1.699666,,,,,,,,,
2919,11.676000,,,,1.965276,1.334046,1.703730,,,,,,,,,
2920,11.680000,,,,1.953077,1.323602,1.707740,,,,,,,,,
2921,11.684000,,,,1.941072,1.313145,1.711435,,,,,,,,,
2922,11.688000,,,,1.928874,1.302508,1.715035,,,,,,,,,
2923,11.692000,,,,1.916902,1.292227,1.718468,,,,,,,,,
2924,11.696000,,,,1.904947,1.281845,1.721735,,,,,,,,,
2925,11.700000,,,,1.893062,1.271494,1.724961,,,,,,,,,
2926,11.704000,,,,1.881087,1.261068,1.728142,,,,,,,,,
