Format Version,1.23,Take Name,Take 2020-09-22 12.57.47 PM,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-22 12.57.47.557 PM,Total Frames in Take,4908,Total Exported Frames,4908,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2415,9.660000,,,,,,,,,,,,,,,
2416,9.664000,,,,,,,,,,,,,,,
2417,9.668000,,,,,,,,,,,,,,,
2418,9.672000,,,,,,,,,,,,,,,
2419,9.676000,,,,,,,,,,,,,,,
2420,9.680000,,,,,,,,,,,,,,,
2421,9.684000,,,,,,,,,,,,,,,
2422,9.688000,,,,,,,,,,,,,,,
2423,9.692000,,,,,,,,,,,,,,,
2424,9.696000,,,,,,,,,,,,,,,
2425,9.700000,,,,,,,,,,,,,,,
2426,9.704000,,,,,,,,,,,,,,,
2427,9.708000,,,,,,,,,,,,,,,
2428,9.712000,,,,,,,,,,,,,,,
2429,9.716000,,,,,,,,,,,,,,,
2430,9.720000,,,,,,,,,,,,,,,
2431,9.724000,,,,,,,,,,,,,,,
2432,9.728000,,,,,,,,,,,,,,,
2433,9.732000,,,,,,,,,,,,,,,
2434,9.736000,,,,,,,,,,,,,,,
2435,9.740000,,,,,,,,,,,,,,,
2436,9.744000,,,,,,,,,,,,,,,
2437,9.748000,,,,,,,,,,,,,,,
2438,9.752000,,,,,,,,,,,,,,,
2439,9.756000,,,,,,,,,,,,,,,
2440,9.760000,,,,,,,,,,,,,,,
2441,9.764000,,,,,,,,,,,,,,,
2442,9.768000,,,,,,,,,,,,,,,
2443,9.772000,,,,,,,,,,,,,,,
2444,9.776000,,,,,,,,,,,,,,,
2445,9.780000,,,,,,,,,,,,,,,
2446,9.784000,,,,,,,,,,,,,,,
2447,9.788000,,,,,,,,,,,,,,,
2448,9.792000,,,,,,,,,,,,,,,
2449,9.796000,,,,,,,,,,,,,,,
2450,9.800000,,,,,,,,,,,,,,,
2451,9.804000,,,,,,,,,,,,,,,
2452,9.808000,,,,,,,,,,,,,,,
2453,9.812000,,,,,,,,,,,,,,,
2454,9.816000,,,,,,,,,,,,,,,
2455,9.820000,,,,,,,,,,,,,,,
2456,9.824000,,,,,,,,,,,,,,,
2457,9.828000,,,,,,,,,,,,,,,
2458,9.832000,,,,,,,,,,,,,,,
2459,9.836000,,,,,,,,,,,,,,,
2460,9.840000,,,,,,,,,,,,,,,
2461,9.844000,,,,,,,,,,,,,,,
2462,9.848000,,,,,,,,,,,,,,,
2463,9.852000,,,,,,,,,,,,,,,
2464,9.856000,,,,,,,,,,,,,,,
2465,9.860000,,,,,,,,,,,,,,,
2466,9.864000,,,,,,,,,,,,,,,
2467,9.868000,,,,,,,,,,,,,,,
2468,9.872000,,,,,,,,,,,,,,,
2469,9.876000,,,,,,,,,,,,,,,
2470,9.880000,,,,,,,,,,,,,,,
2471,9.884000,,,,,,,,,,,,,,,
2472,9.888000,,,,,,,,,,,,,,,
2473,9.892000,,,,,,,,,,,,,,,
2474,9.896000,,,,,,,,,,,,,,,
2475,9.900000,,,,,,,,,,,,,,,
2476,9.904000,,,,,,,,,,,,,,,
2477,9.908000,,,,,,,,,,,,,,,
2478,9.912000,,,,,,,,,,,,,,,
2479,9.916000,,,,,,,,,,,,,,,
2480,9.920000,,,,,,,,,,,,,,,
2481,9.924000,,,,,,,,,,,,,,,
2482,9.928000,,,,,,,,,,,,,,,
2483,9.932000,,,,,,,,,,,,,,,
2484,9.936000,,,,,,,,,,,,,,,
2485,9.940000,,,,,,,,,,,,,,,
2486,9.944000,,,,,,,,,,,,,,,
2487,9.948000,,,,,,,,,,,,,,,
2488,9.952000,,,,,,,,,,,,,,,
2489,9.956000,,,,,,,,,,,,,,,
2490,9.960000,,,,,,,,,,,,,,,
2491,9.964000,,,,,,,,,,,,,,,
2492,9.968000,,,,,,,,,,,,,,,
2493,9.972000,,,,,,,,,,,,,,,
2494,9.976000,,,,,,,,,,,,,,,
2495,9.980000,,,,,,,,,,,,,,,
2496,9.984000,,,,,,,,,,,,,,,
2497,9.988000,,,,,,,,,,,,,,,
2498,9.992000,,,,,,,,,,,,,,,
2499,9.996000,,,,,,,,,,,,,,,
2500,10.000000,,,,,,,,,,,,,,,
2501,10.004000,,,,,,,,,,,,,,,
2502,10.008000,,,,,,,,,,,,,,,
2503,10.012000,,,,,,,,,,,,,,,
2504,10.016000,,,,,,,,,,,,,,,
2505,10.020000,,,,,,,,,,,,,,,
2506,10.024000,,,,,,,,,,,,,,,
2507,10.028000,,,,,,,,,,,,,,,
2508,10.032000,,,,,,,,,,,,,,,
2509,10.036000,,,,,,,,,,,,,,,
2510,10.040000,,,,,,,,,,,,,,,
2511,10.044000,,,,,,,,,,,,,,,
2512,10.048000,,,,,,,,,,,,,,,
2513,10.052000,,,,,,,,,,,,,,,
2514,10.056000,,,,,,,,,,,,,,,
2515,10.060000,,,,,,,,,,,,,,,
2516,10.064000,,,,,,,,,,,,,,,
2517,10.068000,,,,,,,,,,,,,,,
2518,10.072000,,,,,,,,,,,,,,,
2519,10.076000,,,,,,,,,,,,,,,
2520,10.080000,,,,,,,,,,,,,,,
2521,10.084000,,,,,,,,,,,,,,,
2522,10.088000,,,,,,,,,,,,,,,
2523,10.092000,,,,,,,,,,,,,,,
2524,10.096000,,,,,,,,,,,,,,,
2525,10.100000,,,,,,,,,,,,,,,
2526,10.104000,,,,,,,,,,,,,,,
2527,10.108000,,,,,,,,,,,,,,,
2528,10.112000,,,,,,,,,,,,,,,
2529,10.116000,,,,,,,,,,,,,,,
2530,10.120000,,,,,,,,,,,,,,,
2531,10.124000,,,,,,,,,,,,,,,
2532,10.128000,,,,,,,,,,,,,,,
2533,10.132000,,,,,,,,,,,,,,,
2534,10.136000,,,,,,,,,,,,,,,
2535,10.140000,,,,,,,,,,,,,,,
2536,10.144000,,,,,,,,,,,,,,,
2537,10.148000,,,,,,,,,,,,,,,
2538,10.152000,,,,,,,,,,,,,,,
2539,10.156000,,,,,,,,,,,,,,,
2540,10.160000,,,,,,,,,,,,,,,
2541,10.164000,,,,,,,,,,,,,,,
2542,10.168000,,,,,,,,,,,,,,,
2543,10.172000,,,,,,,,,,,,,,,
2544,10.176000,,,,,,,,,,,,,,,
2545,10.180000,,,,,,,,,,,,,,,
2546,10.184000,,,,,,,,,,,,,,,
2547,10.188000,,,,,,,,,,,,,,,
2548,10.192000,,,,,,,,,,,,,,,
2549,10.196000,,,,,,,,,,,,,,,
2550,10.200000,,,,,,,,,,,,,,,
2551,10.204000,,,,,,,,,,,,,,,
2552,10.208000,,,,,,,,,,,,,,,
2553,10.212000,,,,,,,,,,,,,,,
2554,10.216000,,,,,,,,,,,,,,,
2555,10.220000,,,,,,,,,,,,,,,
2556,10.224000,,,,,,,,,,,,,,,
2557,10.228000,,,,,,,,,,,,,,,
2558,10.232000,,,,,,,,,,,,,,,
2559,10.236000,,,,,,,,,,,,,,,
2560,10.240000,,,,,,,,,,,,,,,
2561,10.244000,,,,,,,,,,,,,,,
2562,10.248000,,,,,,,,,,,,,,,
2563,10.252000,,,,,,,,,,,,,,,
2564,10.256000,,,,,,,,,,,,,,,
2565,10.260000,,,,,,,,,,,,,,,
2566,10.264000,,,,,,,,,,,,,,,
2567,10.268000,,,,,,,,,,,,,,,
2568,10.272000,,,,,,,,,,,,,,,
2569,10.276000,,,,,,,,,,,,,,,
2570,10.280000,,,,,,,,,,,,,,,
2571,10.284000,,,,,,,,,,,,,,,
2572,10.288000,,,,,,,,,,,,,,,
2573,10.292000,,,,,,,,,,,,,,,
2574,10.296000,,,,,,,,,,,,,,,
2575,10.300000,,,,,,,,,,,,,,,
2576,10.304000,,,,,,,,,,,,,,,
2577,10.308000,2.769087,2.189389,1.064958,,,,,,,,,,,,
2578,10.312000,2.757566,2.179899,1.078391,,,,,,,,,,,,
2579,10.316000,2.746346,2.170419,1.092378,,,,,,,,,,,,
2580,10.320000,2.735242,2.161113,1.106018,,,,,,,,,,,,
2581,10.324000,2.723868,2.151457,1.119814,,,,,,,,,,,,
2582,10.328000,2.712636,2.141890,1.133297,,,,,,,,,,,,
2583,10.332000,2.701134,2.132471,1.146524,,,,,,,,,,,,
2584,10.336000,2.689706,2.123058,1.159693,,,,,,,,,,,,
2585,10.340000,2.678354,2.113714,1.172410,,,,,,,,,,,,
2586,10.344000,2.666912,2.104263,1.185194,,,,,,,,,,,,
2587,10.348000,2.655616,2.094950,1.197746,,,,,,,,,,,,
2588,10.352000,2.644279,2.085443,1.210182,,,,,,,,,,,,
2589,10.356000,2.633058,2.076030,1.222489,,,,,,,,,,,,
2590,10.360000,2.621814,2.066542,1.234475,,,,,,,,,,,,
2591,10.364000,2.610013,2.056628,1.246368,,,,,,,,,,,,
2592,10.368000,2.599150,2.047436,1.258046,,,,,,,,,,,,
2593,10.372000,2.587875,2.037982,1.269618,,,,,,,,,,,,
2594,10.376000,2.576655,2.028686,1.280987,,,,,,,,,,,,
2595,10.380000,2.565276,2.019415,1.292375,,,,,,,,,,,,
2596,10.384000,2.553865,2.010015,1.303505,,,,,,,,,,,,
2597,10.388000,2.541550,2.001039,1.314389,,,,,,,,,,,,
2598,10.392000,2.530138,1.991817,1.325082,,,,,,,,,,,,
2599,10.396000,2.518788,1.982456,1.335680,,,,,,,,,,,,
2600,10.400000,2.507753,1.972854,1.345996,,,,,,,,,,,,
2601,10.404000,2.497339,1.963346,1.356463,,,,,,,,,,,,
2602,10.408000,2.485441,1.954267,1.366271,,,,,,,,,,,,
2603,10.412000,2.474717,1.944734,1.376399,,,,,,,,,,,,
2604,10.416000,2.463102,1.935596,1.385898,,,,,,,,,,,,
2605,10.420000,2.452160,1.926317,1.395434,,,,,,,,,,,,
2606,10.424000,2.441329,1.916746,1.405225,,,,,,,,,,,,
2607,10.428000,2.430243,1.907442,1.414514,,,,,,,,,,,,
2608,10.432000,2.419155,1.898334,1.423656,,,,,,,,,,,,
2609,10.436000,2.407713,1.888938,1.432622,,,,,,,,,,,,
2610,10.440000,2.396554,1.879857,1.441427,,,,,,,,,,,,
2611,10.444000,2.385314,1.870628,1.450072,,,,,,,,,,,,
2612,10.448000,2.374067,1.861181,1.458576,,,,,,,,,,,,
2613,10.452000,2.362929,1.852109,1.466788,,,,,,,,,,,,
2614,10.456000,2.351933,1.842790,1.474907,,,,,,,,,,,,
2615,10.460000,2.340748,1.833533,1.482997,,,,,,,,,,,,
2616,10.464000,2.329534,1.824295,1.490750,,,,,,,,,,,,
2617,10.468000,2.318403,1.815021,1.498387,,,,,,,,,,,,
2618,10.472000,2.307429,1.805802,1.506020,,,,,,,,,,,,
2619,10.476000,2.296080,1.796479,1.513221,,,,,,,,,,,,
2620,10.480000,2.285012,1.787385,1.520366,,,,,,,,,,,,
2621,10.484000,2.273809,1.778100,1.527342,,,,,,,,,,,,
2622,10.488000,2.262674,1.768890,1.534272,,,,,,,,,,,,
2623,10.492000,2.250633,1.760131,1.540699,,,,,,,,,,,,
2624,10.496000,2.239439,1.750954,1.547285,,,,,,,,,,,,
2625,10.500000,2.228217,1.741878,1.553571,,,,,,,,,,,,
2626,10.504000,2.217930,1.732294,1.559920,,,,,,,,,,,,
2627,10.508000,2.206912,1.723170,1.565917,,,,,,,,,,,,
2628,10.512000,2.195909,1.713918,1.571761,,,,,,,,,,,,
2629,10.516000,2.184738,1.704894,1.577504,,,,,,,,,,,,
2630,10.520000,2.173677,1.695520,1.583053,,,,,,,,,,,,
2631,10.524000,2.162615,1.686598,1.588415,,,,,,,,,,,,
2632,10.528000,2.151618,1.677310,1.593572,,,,,,,,,,,,
2633,10.532000,2.140517,1.668373,1.598678,,,,,,,,,,,,
2634,10.536000,2.129620,1.659086,1.603604,,,,,,,,,,,,
2635,10.540000,2.118395,1.650030,1.608351,,,,,,,,,,,,
2636,10.544000,2.107553,1.640880,1.613033,,,,,,,,,,,,
2637,10.548000,2.096323,1.631719,1.617398,,,,,,,,,,,,
2638,10.552000,2.085133,1.622930,1.621681,,,,,,,,,,,,
2639,10.556000,2.074099,1.613729,1.625792,,,,,,,,,,,,
2640,10.560000,2.063165,1.604518,1.629618,,,,,,,,,,,,
2641,10.564000,2.052046,1.595429,1.633324,,,,,,,,,,,,
2642,10.568000,2.041009,1.586426,1.637078,,,,,,,,,,,,
2643,10.572000,2.029951,1.577070,1.640444,,,,,,,,,,,,
2644,10.576000,2.018945,1.567926,1.643690,,,,,,,,,,,,
2645,10.580000,2.007873,1.558874,1.646771,,,,,,,,,,,,
2646,10.584000,1.996867,1.549890,1.649781,,,,,,,,,,,,
2647,10.588000,1.985968,1.540850,1.652551,,,,,,,,,,,,
2648,10.592000,1.974902,1.531841,1.655126,,,,,,,,,,,,
2649,10.596000,1.964192,1.522860,1.657790,,,,,,,,,,,,
2650,10.600000,1.953149,1.513902,1.660099,,,,,,,,,,,,
2651,10.604000,1.942059,1.504913,1.662293,,,,,,,,,,,,
2652,10.608000,1.931054,1.495866,1.664346,,,,,,,,,,,,
2653,10.612000,1.920167,1.486847,1.666194,,,,,,,,,,,,
2654,10.616000,1.909211,1.477900,1.667863,,,,,,,,,,,,
2655,10.620000,1.898265,1.468838,1.669393,,,,,,,,,,,,
2656,10.624000,1.887031,1.460006,1.670685,,,,,,,,,,,,
2657,10.628000,1.876050,1.451135,1.672010,,,,,,,,,,,,
2658,10.632000,1.865113,1.442094,1.673014,,,,,,,,,,,,
2659,10.636000,1.854200,1.433160,1.673877,,,,,,,,,,,,
2660,10.640000,1.843244,1.424203,1.674656,,,,,,,,,,,,
2661,10.644000,1.832395,1.415323,1.675317,,,,,,,,,,,,
2662,10.648000,1.821367,1.406329,1.675665,,,,,,,,,,,,
2663,10.652000,1.810556,1.397333,1.676028,,,,,,,,,,,,
2664,10.656000,1.799579,1.388449,1.676108,,,,,,,,,,,,
2665,10.660000,1.788503,1.379624,1.676014,,,,,,,,,,,,
2666,10.664000,1.777718,1.370538,1.675831,,,,,,,,,,,,
2667,10.668000,1.766862,1.361541,1.675440,,,,,,,,,,,,
2668,10.672000,1.755882,1.352650,1.674840,,,,,,,,,,,,
2669,10.676000,1.745170,1.343654,1.674231,,,,,,,,,,,,
2670,10.680000,1.734162,1.334746,1.673362,,,,,,,,,,,,
2671,10.684000,1.723392,1.325768,1.672432,,,,,,,,,,,,
2672,10.688000,1.712586,1.316857,1.671158,,,,,,,,,,,,
2673,10.692000,1.701703,1.307940,1.669868,,,,,,,,,,,,
2674,10.696000,1.690940,1.299107,1.668320,,,,,,,,,,,,
2675,10.700000,1.680042,1.290362,1.666663,,,,,,,,,,,,
2676,10.704000,1.669272,1.281456,1.664885,,,,,,,,,,,,
2677,10.708000,1.658468,1.272566,1.663011,,,,,,,,,,,,
2678,10.712000,1.647577,1.263714,1.660961,,,,,,,,,,,,
2679,10.716000,1.636699,1.254864,1.658758,,,,,,,,,,,,
2680,10.720000,1.625754,1.246030,1.656270,,,,,,,,,,,,
2681,10.724000,1.614943,1.237155,1.653770,,,,,,,,,,,,
2682,10.728000,1.604122,1.228357,1.651002,,,,,,,,,,,,
2683,10.732000,1.593354,1.219411,1.648101,,,,,,,,,,,,
2684,10.736000,1.582440,1.210722,1.645018,,,,,,,,,,,,
2685,10.740000,1.571697,1.201925,1.641852,,,,,,,,,,,,
2686,10.744000,1.560905,1.193008,1.638561,,,,,,,,,,,,
2687,10.748000,1.550104,1.184231,1.635028,,,,,,,,,,,,
2688,10.752000,1.539275,1.175460,1.631407,,,,,,,,,,,,
2689,10.756000,1.528386,1.166833,1.627530,,,,,,,,,,,,
2690,10.760000,1.517740,1.157926,1.623591,,,,,,,,,,,,
2691,10.764000,1.507046,1.149096,1.619361,,,,,,,,,,,,
2692,10.768000,1.496198,1.140453,1.615082,,,,,,,,,,,,
2693,10.772000,1.485500,1.131566,1.610561,,,,,,,,,,,,
2694,10.776000,1.474759,1.122823,1.605892,,,,,,,,,,,,
2695,10.780000,1.464070,1.113984,1.601127,,,,,,,,,,,,
2696,10.784000,1.453311,1.105231,1.596195,,,,,,,,,,,,
2697,10.788000,1.442645,1.096525,1.591174,,,,,,,,,,,,
2698,10.792000,1.431986,1.087696,1.585971,,,,,,,,,,,,
2699,10.796000,1.421307,1.079034,1.580532,,,,,,,,,,,,
2700,10.800000,1.410626,1.070259,1.574990,,,,,,,,,,,,
2701,10.804000,1.399967,1.061607,1.569249,,,,,,,,,,,,
2702,10.808000,1.389245,1.052929,1.563456,,,,,,,,,,,,
2703,10.812000,1.378627,1.044246,1.557500,,,,,,,,,,,,
2704,10.816000,1.367840,1.035530,1.551292,,,,,,,,,,,,
2705,10.820000,1.357129,1.026808,1.545016,,,,,,,,,,,,
2706,10.824000,1.346410,1.018193,1.538585,,,,,,,,,,,,
2707,10.828000,1.335693,1.009492,1.531879,,,,,,,,,,,,
2708,10.832000,1.324958,1.000833,1.525146,,,,,,,,,,,,
2709,10.836000,1.314265,0.992163,1.518228,,,,,,,,,,,,
2710,10.840000,1.303541,0.983437,1.511121,,,,,,,,,,,,
2711,10.844000,1.292948,0.974791,1.503887,,,,,,,,,,,,
2712,10.848000,1.282413,0.966156,1.496516,,,,,,,,,,,,
2713,10.852000,1.271735,0.957506,1.488980,,,,,,,,,,,,
2714,10.856000,1.261083,0.948927,1.481261,,,,,,,,,,,,
2715,10.860000,1.250436,0.940292,1.473431,,,,,,,,,,,,
2716,10.864000,1.239855,0.931696,1.465342,,,,,,,,,,,,
2717,10.868000,1.229242,0.923278,1.457118,,,,,,,,,,,,
2718,10.872000,1.218574,0.914582,1.448699,,,,,,,,,,,,
2719,10.876000,1.208192,0.906000,1.440240,,,,,,,,,,,,
2720,10.880000,1.197560,0.897360,1.431573,,,,,,,,,,,,
2721,10.884000,1.187061,0.888805,1.422752,,,,,,,,,,,,
2722,10.888000,1.176468,0.880264,1.413785,,,,,,,,,,,,
2723,10.892000,1.165973,0.871688,1.404672,,,,,,,,,,,,
2724,10.896000,1.155458,0.863077,1.395434,,,,,,,,,,,,
2725,10.900000,1.144903,0.854520,1.386011,,,,,,,,,,,,
2726,10.904000,1.134238,0.845959,1.376528,,,,,,,,,,,,
2727,10.908000,1.123723,0.837469,1.366817,,,,,,,,,,,,
2728,10.912000,1.113480,0.828618,1.356987,,,,,,,,,,,,
2729,10.916000,1.102775,0.820455,1.346879,,,,,,,,,,,,
2730,10.920000,1.092311,0.811876,1.336809,,,,,,,,,,,,
2731,10.924000,1.081704,0.803374,1.326491,,,,,,,,,,,,
2732,10.928000,1.071169,0.794980,1.316118,,,,,,,,,,,,
2733,10.932000,1.060769,0.786423,1.305546,,,,,,,,,,,,
2734,10.936000,1.050331,0.777587,1.294839,,,,,,,,,,,,
2735,10.940000,1.039506,0.769434,1.283833,,,,,,,,,,,,
2736,10.944000,1.029076,0.760913,1.272801,,,,,,,,,,,,
2737,10.948000,1.018770,0.752218,1.261546,,,,,,,,,,,,
2738,10.952000,1.008069,0.743978,1.250185,,,,,,,,,,,,
2739,10.956000,0.997559,0.735547,1.238645,,,,,,,,,,,,
2740,10.960000,0.987079,0.727096,1.226944,,,,,,,,,,,,
2741,10.964000,0.976643,0.718742,1.215085,,,,,,,,,,,,
2742,10.968000,0.966196,0.710253,1.203159,,,,,,,,,,,,
2743,10.972000,0.955830,0.701781,1.190946,,,,,,,,,,,,
2744,10.976000,0.945365,0.693474,1.178543,,,,,,,,,,,,
2745,10.980000,0.935067,0.685070,1.166055,,,,,,,,,,,,
2746,10.984000,0.924693,0.676652,1.153373,,,,,,,,,,,,
2747,10.988000,0.914190,0.668338,1.140704,,,,,,,,,,,,
2748,10.992000,0.903818,0.660087,1.127743,,,,,,,,,,,,
2749,10.996000,0.893548,0.651462,1.114676,,,,,,,,,,,,
2750,11.000000,0.883208,0.643228,1.101434,,,,,,,,,,,,
2751,11.004000,0.873135,0.634553,1.088192,,,,,,,,,,,,
2752,11.008000,0.862689,0.626502,1.074648,,,,,,,,,,,,
2753,11.012000,0.852524,0.617850,1.061118,,,,,,,,,,,,
2754,11.016000,0.842173,0.609478,1.047400,,,,,,,,,,,,
2755,11.020000,0.831887,0.601153,1.033470,,,,,,,,,,,,
2756,11.024000,0.821564,0.592853,1.019386,,,,,,,,,,,,
2757,11.028000,0.811253,0.584544,1.005150,,,,,,,,,,,,
2758,11.032000,0.800961,0.576286,0.990759,,,,,,,,,,,,
2759,11.036000,0.790573,0.568041,0.976256,,,,,,,,,,,,
2760,11.040000,0.780077,0.560069,0.961513,,,,,,,,,,,,
2761,11.044000,0.769881,0.551461,0.946762,,,,,,,,,,,,
2762,11.048000,0.759367,0.543469,0.931687,,,,,,,,,,,,
2763,11.052000,0.749167,0.534861,0.916602,,,,,,,,,,,,
2764,11.056000,0.738751,0.526885,0.901354,,,,,,,,,,,,
2765,11.060000,0.728422,0.518597,0.885839,,,,,,,,,,,,
2766,11.064000,0.718144,0.510500,0.870308,,,,,,,,,,,,
2767,11.068000,0.707875,0.502171,0.854581,,,,,,,,,,,,
2768,11.072000,0.697566,0.494031,0.838703,,,,,,,,,,,,
2769,11.076000,0.687523,0.485725,0.822590,,,,,,,,,,,,
2770,11.080000,0.677160,0.477496,0.806236,,,,,,,,,,,,
2771,11.084000,0.666952,0.469520,0.789986,,,,,,,,,,,,
2772,11.088000,0.656840,0.461197,0.773440,,,,,,,,,,,,
2773,11.092000,0.646796,0.452978,0.756963,,,,,,,,,,,,
2774,11.096000,0.636752,0.445051,0.740055,,,,,,,,,,,,
2775,11.100000,0.626642,0.436658,0.723275,,,,,,,,,,,,
2776,11.104000,0.616029,0.429824,0.705849,,,,,,,,,,,,
2777,11.108000,0.606525,0.420367,0.689013,,,,,,,,,,,,
2778,11.112000,0.596413,0.412227,0.671693,,,,,,,,,,,,
2779,11.116000,0.586288,0.404151,0.654194,,,,,,,,,,,,
2780,11.120000,0.576136,0.395997,0.636537,,,,,,,,,,,,
2781,11.124000,0.566080,0.387869,0.618865,,,,,,,,,,,,
2782,11.128000,0.556149,0.379918,0.600962,,,,,,,,,,,,
2783,11.132000,0.545262,0.373749,0.583171,,,,,,,,,,,,
2784,11.136000,0.535082,0.365757,0.564917,,,,,,,,,,,,
2785,11.140000,0.526234,0.362016,0.552087,,,,,,,,,,,,
2786,11.144000,0.516196,0.363196,0.541514,,,,,,,,,,,,
2787,11.148000,0.506650,0.365504,0.531787,,,,,,,,,,,,
2788,11.152000,0.497286,0.366023,0.522010,,,,,,,,,,,,
2789,11.156000,0.486683,0.367007,0.510237,,,,,,,,,,,,
2790,11.160000,0.477234,0.369748,0.500008,,,,,,,,,,,,
2791,11.164000,0.467832,0.370959,0.489864,,,,,,,,,,,,
2792,11.168000,0.457853,0.371699,0.478310,,,,,,,,,,,,
2793,11.172000,0.448258,0.373357,0.467156,,,,,,,,,,,,
2794,11.176000,0.438370,0.375478,0.456254,,,,,,,,,,,,
2795,11.180000,0.428975,0.376203,0.444770,,,,,,,,,,,,
2796,11.184000,0.419053,0.377919,0.432791,,,,,,,,,,,,
2797,11.188000,0.409300,0.379784,0.421427,,,,,,,,,,,,
2798,11.192000,0.400262,0.381093,0.410103,,,,,,,,,,,,
2799,11.196000,0.390022,0.381752,0.396853,,,,,,,,,,,,
2800,11.200000,0.380724,0.384248,0.385591,,,,,,,,,,,,
2801,11.204000,0.371244,0.385842,0.373898,,,,,,,,,,,,
2802,11.208000,0.361274,0.385727,0.360280,,,,,,,,,,,,
2803,11.212000,0.351773,0.388949,0.348654,,,,,,,,,,,,
2804,11.216000,0.342341,0.390607,0.336213,,,,,,,,,,,,
2805,11.220000,0.332993,0.390244,0.322778,,,,,,,,,,,,
2806,11.224000,0.323083,0.391085,0.308856,,,,,,,,,,,,
2807,11.228000,0.313935,0.394539,0.296745,,,,,,,,,,,,
2808,11.232000,0.304655,0.396586,0.284328,,,,,,,,,,,,
2809,11.236000,,,,,,,,,,,,,,,
2810,11.240000,0.285250,0.399042,0.256307,,,,,,,,,,,,
2811,11.244000,0.275802,0.399662,0.242943,,,,,,,,,,,,
2812,11.248000,0.267048,0.400742,0.228734,,,,,,,,,,,,
2813,11.252000,0.256346,0.402160,0.213877,,,,,,,,,,,,
2814,11.256000,0.246776,0.402768,0.200461,,,,,,,,,,,,
2815,11.260000,0.238367,0.403550,0.186196,,,,,,,,,,,,
2816,11.264000,0.227806,0.406351,0.170904,,,,,,,,,,,,
2817,11.268000,0.218660,0.405728,0.156935,,,,,,,,,,,,
2818,11.272000,0.209656,0.407736,0.142221,,,,,,,,,,,,
2819,11.276000,0.199641,0.410633,0.126858,,,,,,,,,,,,
2820,11.280000,0.190245,0.409011,0.111699,,,,,,,,,,,,
2821,11.284000,0.181533,0.411831,0.097237,,,,,,,,,,,,
2822,11.288000,0.169094,0.411503,0.079973,,,,,,,,,,,,
2823,11.292000,0.161717,0.412430,0.065327,,,,,,,,,,,,
2824,11.296000,0.152681,0.415681,0.050394,,,,,,,,,,,,
2825,11.300000,0.141151,0.415190,0.033318,,,,,,,,,,,,
2826,11.304000,0.133222,0.416000,0.017727,,,,,,,,,,,,
2827,11.308000,0.124659,0.419369,0.002437,,,,,,,,,,,,
2828,11.312000,0.112636,0.418959,-0.015629,,,,,,,,,,,,
2829,11.316000,0.117806,0.426748,0.001977,,,,,,,,,,,,
2830,11.320000,0.119238,0.426601,0.014601,,,,,,,,,,,,
2831,11.324000,0.122788,0.431423,0.029331,,,,,,,,,,,,
2832,11.328000,0.124627,0.435800,0.043647,,,,,,,,,,,,
2833,11.332000,0.126880,0.441822,0.057347,,,,,,,,,,,,
2834,11.336000,0.129296,0.442937,0.072032,,,,,,,,,,,,
2835,11.340000,0.131765,0.450437,0.086668,,,,,,,,,,,,
2836,11.344000,0.133113,0.450462,0.098652,,,,,,,,,,,,
2837,11.348000,0.136062,0.454980,0.112149,,,,,,,,,,,,
2838,11.352000,0.138375,0.459967,0.125388,,,,,,,,,,,,
2839,11.356000,0.140508,0.466279,0.139274,,,,,,,,,,,,
2840,11.360000,0.141716,0.467078,0.151366,,,,,,,,,,,,
2841,11.364000,0.144993,0.470720,0.165034,,,,,,,,,,,,
2842,11.368000,0.146841,0.474790,0.177173,,,,,,,,,,,,
2843,11.372000,0.148937,0.478422,0.188966,,,,,,,,,,,,
2844,11.376000,0.151849,0.483518,0.201442,,,,,,,,,,,,
2845,11.380000,0.153856,0.487025,0.213674,,,,,,,,,,,,
2846,11.384000,0.155834,0.493708,0.225879,,,,,,,,,,,,
2847,11.388000,0.158564,0.494406,0.238103,,,,,,,,,,,,
2848,11.392000,0.160107,0.498777,0.249555,,,,,,,,,,,,
2849,11.396000,0.162062,0.502144,0.260136,,,,,,,,,,,,
2850,11.400000,0.165062,0.507061,0.271432,,,,,,,,,,,,
2851,11.404000,0.166939,0.511446,0.282724,,,,,,,,,,,,
2852,11.408000,0.169344,0.517128,0.293791,,,,,,,,,,,,
2853,11.412000,0.171062,0.518695,0.304736,,,,,,,,,,,,
2854,11.416000,0.173409,0.522358,0.315999,,,,,,,,,,,,
2855,11.420000,0.175416,0.526016,0.325623,,,,,,,,,,,,
2856,11.424000,0.177599,0.530482,0.335453,,,,,,,,,,,,
2857,11.428000,0.180237,0.535270,0.345982,,,,,,,,,,,,
2858,11.432000,0.182379,0.541127,0.356360,,,,,,,,,,,,
2859,11.436000,0.184005,0.543619,0.365732,,,,,,,,,,,,
2860,11.440000,0.186543,0.546045,0.376196,,,,,,,,,,,,
2861,11.444000,0.187890,0.550638,0.385449,,,,,,,,,,,,
2862,11.448000,0.190146,0.553672,0.394201,,,,,,,,,,,,
2863,11.452000,0.193215,0.558716,0.403479,,,,,,,,,,,,
